ReducedPer,ReducedCases,EfficientPer,EfficientCases
4.065105491858855835e+00,3.600000000000000000e+01,1.162531133549269313e+01,4.100000000000000000e+01
4.402888730038520748e+01,1.200000000000000000e+01,1.225031340324920137e+01,4.000000000000000000e+01
3.825016028770344967e+00,2.500000000000000000e+01,3.139752621097562368e+01,4.600000000000000000e+01
1.959941338424644641e+01,2.700000000000000000e+01,2.683448712762319843e+01,4.100000000000000000e+01
1.192488072874036220e+01,3.500000000000000000e+01,9.287050360405990190e+00,3.800000000000000000e+01
4.790665980833885840e-02,3.500000000000000000e+01,4.114544456423286789e+01,4.100000000000000000e+01
9.387664299430442227e+00,4.000000000000000000e+01,4.549753844287683080e+01,4.400000000000000000e+01
2.739930653442701569e+01,2.500000000000000000e+01,2.086561936402162587e+01,3.300000000000000000e+01
1.284341145466500933e+01,2.200000000000000000e+01,9.244183019098906051e-01,2.500000000000000000e+01
2.138141885407603837e+01,1.600000000000000000e+01,2.850579617761711404e+01,3.300000000000000000e+01
1.841535919933405907e+01,2.200000000000000000e+01,3.778955867273662506e+01,4.600000000000000000e+01
4.109652494640669573e+01,1.200000000000000000e+01,1.026830392245427959e+01,4.400000000000000000e+01
4.380242113451382124e+01,1.400000000000000000e+01,3.100365014645213435e+01,5.600000000000000000e+01
9.233268141765972103e+00,3.500000000000000000e+01,8.002148058961255472e+00,4.000000000000000000e+01
3.561589129815749999e+01,1.400000000000000000e+01,1.535508157929117345e+01,4.300000000000000000e+01
2.862094078591314172e+01,1.800000000000000000e+01,3.099565586021265773e+01,4.500000000000000000e+01
8.934496683898252911e+00,3.200000000000000000e+01,1.039428120160430424e+01,2.600000000000000000e+01
3.219413873035619389e+01,1.500000000000000000e+01,2.634015111979326562e+01,3.700000000000000000e+01
4.401393033403899580e+01,1.600000000000000000e+01,4.226363468074674046e+01,4.800000000000000000e+01
8.431809685401859156e+00,1.700000000000000000e+01,2.508322572658485683e+01,4.200000000000000000e+01
2.054136043059742178e+01,2.000000000000000000e+01,1.190020503960187526e+01,2.500000000000000000e+01
4.784618009625396517e+00,4.800000000000000000e+01,1.491232426166121350e+01,3.600000000000000000e+01
2.281874111588576426e+01,1.200000000000000000e+01,4.487602091219970646e+01,4.000000000000000000e+01
4.836241668594458787e+01,6.000000000000000000e+00,1.557774823405777553e+00,3.600000000000000000e+01
1.674058354474178145e+01,2.200000000000000000e+01,1.592840334988323647e+01,4.600000000000000000e+01
1.292749099203319751e+01,3.200000000000000000e+01,2.266484722606674040e+01,3.600000000000000000e+01
4.501826184236827544e+01,7.000000000000000000e+00,9.197999763592978439e+00,4.400000000000000000e+01
4.453141268125214935e+01,9.000000000000000000e+00,2.508410122691957511e+01,4.200000000000000000e+01
2.120263517269282971e+01,2.800000000000000000e+01,4.688566332630917799e+01,2.800000000000000000e+01
3.600686934787039917e+01,1.100000000000000000e+01,1.674318831939489627e+01,3.600000000000000000e+01
4.014261191408945706e+01,1.700000000000000000e+01,4.076595309948032053e+01,3.600000000000000000e+01
2.367197821714941597e+01,2.100000000000000000e+01,4.573895021607931710e+00,3.300000000000000000e+01
4.833832076406152645e+00,3.100000000000000000e+01,4.313185477087539965e+01,3.800000000000000000e+01
4.183310713744504028e+00,3.000000000000000000e+01,9.276401911046693982e+00,2.500000000000000000e+01
1.364889220949092596e+01,2.800000000000000000e+01,6.842489966870212825e+00,4.100000000000000000e+01
2.848545017080443742e+01,1.200000000000000000e+01,2.506287788770705660e+01,3.900000000000000000e+01
3.382815008123257883e+01,2.800000000000000000e+01,7.927425556594802636e+00,2.000000000000000000e+01
1.888059864548959865e+01,2.600000000000000000e+01,3.524796226621162987e-01,3.100000000000000000e+01
1.869074357984101908e+01,1.600000000000000000e+01,1.504799814906466793e+01,4.900000000000000000e+01
3.408397489871867947e+01,1.200000000000000000e+01,4.738734507908438331e+01,4.700000000000000000e+01
3.454484322568931276e+01,1.500000000000000000e+01,3.990875221766096814e+01,4.800000000000000000e+01
3.365623797320430555e+01,8.000000000000000000e+00,2.204588702445552428e+01,7.600000000000000000e+01
3.229139086016027704e+01,1.500000000000000000e+01,3.084598560466089623e+01,4.300000000000000000e+01
3.200419226423287711e+01,2.000000000000000000e+01,3.755244654676572935e+01,4.500000000000000000e+01
8.304162367346478391e+00,5.500000000000000000e+01,3.237141195393311577e-01,4.100000000000000000e+01
1.561663113367361966e-01,2.100000000000000000e+01,4.865582650330667747e+01,3.100000000000000000e+01
4.719549022215518974e+00,3.100000000000000000e+01,2.987666283966952108e+01,2.300000000000000000e+01
4.581950119489543738e+01,1.300000000000000000e+01,7.563520030348125367e+00,3.200000000000000000e+01
3.665947629969996768e+01,9.000000000000000000e+00,3.535508852329977003e+01,2.100000000000000000e+01
4.882187559337187821e+01,7.000000000000000000e+00,2.945842211069613725e+01,4.100000000000000000e+01
2.871344576862149367e+01,2.800000000000000000e+01,3.139231885314308634e+00,3.000000000000000000e+01
2.910677381059412028e+01,1.800000000000000000e+01,4.722260740018645464e+01,2.800000000000000000e+01
2.026456489366794500e+01,2.200000000000000000e+01,1.579828458310819173e+01,3.300000000000000000e+01
1.204404735103318203e+01,3.600000000000000000e+01,1.113254813460152803e+01,3.700000000000000000e+01
2.427419301835127641e+01,8.000000000000000000e+00,4.564544846961293700e+00,2.800000000000000000e+01
4.423248544072089672e+00,2.500000000000000000e+01,4.623954227984194887e+01,3.800000000000000000e+01
4.164525394105134382e+01,1.500000000000000000e+01,2.807834151837780468e+01,3.800000000000000000e+01
4.107678636952325490e+01,1.000000000000000000e+01,4.393064881357683049e+01,3.700000000000000000e+01
1.730812285555420971e+01,3.300000000000000000e+01,3.884810745159779088e+01,5.800000000000000000e+01
2.776169353948360197e+01,1.900000000000000000e+01,1.526563510788997391e+01,3.400000000000000000e+01
3.258398768113689670e+01,1.400000000000000000e+01,3.469585882172023616e+01,4.900000000000000000e+01
3.566033394625765141e+01,9.000000000000000000e+00,4.715721407189633396e+01,3.200000000000000000e+01
3.788414076966942901e+01,9.000000000000000000e+00,2.296427171074697426e+01,3.900000000000000000e+01
3.078439976837813319e+01,1.000000000000000000e+01,2.166971914922485354e+01,3.400000000000000000e+01
3.838691502251556642e+01,1.200000000000000000e+01,9.478558066122033665e+00,5.300000000000000000e+01
2.615579556615679024e+01,2.600000000000000000e+01,1.975458661254043591e+01,4.900000000000000000e+01
2.601896367020479772e+01,2.300000000000000000e+01,1.739470597578670663e+01,3.600000000000000000e+01
4.916299775828085927e+01,1.400000000000000000e+01,4.294275410007058014e+01,2.200000000000000000e+01
4.522001025543690389e+01,1.400000000000000000e+01,2.717557124043501560e+01,3.800000000000000000e+01
2.561238969580944413e+01,2.500000000000000000e+01,2.486421087927893581e+01,4.300000000000000000e+01
1.943129187724936813e+01,1.400000000000000000e+01,1.587103044296127585e+01,2.700000000000000000e+01
2.019865179540344258e+01,2.500000000000000000e+01,4.338391768589183783e+01,1.500000000000000000e+01
4.646587777958599119e+00,4.100000000000000000e+01,4.550273592049498461e+01,4.200000000000000000e+01
3.773676285187579538e+01,1.800000000000000000e+01,4.159672462881493971e+01,4.600000000000000000e+01
4.913413313763174273e+01,5.000000000000000000e+00,2.609120897431460406e+01,2.500000000000000000e+01
3.771803256147687478e+01,1.800000000000000000e+01,1.982166864293376563e+01,4.200000000000000000e+01
2.723979482541070141e+01,1.300000000000000000e+01,1.074846164289839834e+01,2.900000000000000000e+01
4.295538610096070187e+01,1.700000000000000000e+01,1.003871245439413862e+01,3.900000000000000000e+01
2.688039601883616214e+01,3.000000000000000000e+01,3.330841594259415217e+01,4.800000000000000000e+01
4.923929055946963018e+01,1.000000000000000000e+00,1.335969905695844062e-02,4.600000000000000000e+01
5.802455227014291950e+00,4.500000000000000000e+01,4.181425450765991769e+01,4.800000000000000000e+01
4.827059574463631009e+01,6.000000000000000000e+00,2.196796557790421289e+01,5.100000000000000000e+01
9.483346574154793984e+00,3.500000000000000000e+01,3.621839917316014379e+01,5.300000000000000000e+01
1.783116403693968266e+01,1.300000000000000000e+01,2.523862482262551055e+01,3.900000000000000000e+01
3.007228526133509661e+01,1.100000000000000000e+01,1.599554996647145622e+00,4.300000000000000000e+01
1.529636491667537612e+01,2.800000000000000000e+01,3.404041411750245061e+01,4.300000000000000000e+01
1.081218503344349990e+01,2.500000000000000000e+01,4.437353631001172971e-01,4.900000000000000000e+01
2.695779107640960959e+00,3.700000000000000000e+01,3.193865526307682146e+01,3.200000000000000000e+01
1.916145812165008877e+01,2.700000000000000000e+01,4.061238111654632377e+01,2.200000000000000000e+01
5.005145017763967807e+00,4.300000000000000000e+01,4.690799278816538731e+01,5.200000000000000000e+01
2.451785218280286927e+01,1.300000000000000000e+01,4.336573031164650871e+01,4.900000000000000000e+01
2.333635546935257565e+01,1.800000000000000000e+01,4.008753563944722487e+01,3.100000000000000000e+01
1.936419548632706267e+00,2.000000000000000000e+01,4.557926800438538351e+01,2.200000000000000000e+01
2.188732862047559991e+01,1.700000000000000000e+01,3.171373779418560446e+01,3.500000000000000000e+01
1.430029743809124732e-01,4.500000000000000000e+01,3.993124569914281352e+01,4.200000000000000000e+01
2.374505514850158150e+01,2.300000000000000000e+01,3.174904063199530668e+01,3.400000000000000000e+01
2.774226010925449160e+01,1.100000000000000000e+01,2.939609256842691209e+01,4.600000000000000000e+01
2.650895399738421077e+01,1.600000000000000000e+01,3.810842263079003800e+01,5.400000000000000000e+01
2.755857193512607495e+01,2.000000000000000000e+01,2.299585042083157660e+01,3.800000000000000000e+01
1.698093393293191866e+01,1.400000000000000000e+01,3.045027577038950284e+01,2.800000000000000000e+01
1.898685450571664290e+01,2.800000000000000000e+01,4.060501322982674566e+01,3.900000000000000000e+01
1.556551125940800517e+01,2.600000000000000000e+01,4.184658295998431043e+01,5.700000000000000000e+01
2.874630594087064139e+01,2.000000000000000000e+01,3.859961539326599222e+01,2.800000000000000000e+01
1.929657305252557720e+01,2.400000000000000000e+01,1.513806576668443782e+01,5.900000000000000000e+01
2.689460378359640558e+01,1.600000000000000000e+01,1.710707898383370207e+01,4.300000000000000000e+01
1.185800332087037035e+01,3.600000000000000000e+01,2.650121007444403887e+01,3.600000000000000000e+01
1.761600710588204777e+01,3.400000000000000000e+01,2.235461348421499039e+01,5.600000000000000000e+01
2.432243136283527463e+01,1.900000000000000000e+01,7.631563402007923713e+00,2.700000000000000000e+01
4.730631276690586873e+01,6.000000000000000000e+00,8.767032076385206096e+00,3.000000000000000000e+01
1.393518298681828327e+01,3.400000000000000000e+01,2.353828069154844016e+01,3.400000000000000000e+01
2.184449046434722064e+01,1.700000000000000000e+01,1.131234207612562592e+01,3.900000000000000000e+01
1.614983062282402315e+01,2.500000000000000000e+01,2.126034300737751437e+01,4.100000000000000000e+01
3.970067885541372732e+01,1.400000000000000000e+01,1.984184195398164263e+00,4.100000000000000000e+01
3.239874466016408405e+01,1.700000000000000000e+01,3.296533472479311655e+01,4.200000000000000000e+01
4.757917995008953227e+01,6.000000000000000000e+00,2.676403942254776780e+01,3.800000000000000000e+01
5.607689046437325686e+00,2.500000000000000000e+01,2.644387474151344009e+00,2.500000000000000000e+01
2.667250851859306238e+01,6.000000000000000000e+00,3.376733333697434780e+00,4.000000000000000000e+01
1.345259504140242690e+01,3.100000000000000000e+01,1.257432182995753500e+01,4.200000000000000000e+01
1.658566562982447579e+01,3.000000000000000000e+01,1.957453573375422806e+01,4.800000000000000000e+01
1.154904686265402169e+01,2.400000000000000000e+01,5.972555900308107013e+00,3.100000000000000000e+01
1.509653231902130521e+00,3.100000000000000000e+01,1.877752984191704044e+01,3.900000000000000000e+01
5.727151998454749204e-01,3.700000000000000000e+01,7.973821294408733884e+00,2.900000000000000000e+01
3.952227250945004045e+01,1.400000000000000000e+01,2.036122167836664687e+01,3.600000000000000000e+01
3.312679119340955225e+01,1.300000000000000000e+01,1.029030073518508814e+01,3.400000000000000000e+01
2.961473295383245841e+01,1.200000000000000000e+01,1.119297155610460237e+01,3.600000000000000000e+01
2.973092012555131802e+01,1.600000000000000000e+01,1.459297326724334809e+01,4.400000000000000000e+01
2.019431106813442867e+01,2.300000000000000000e+01,8.720348052166681185e+00,4.200000000000000000e+01
4.599334877905142349e+01,8.000000000000000000e+00,3.712509494357196616e+01,3.800000000000000000e+01
2.527394488242023129e+01,1.900000000000000000e+01,2.994301526737613983e+01,4.000000000000000000e+01
3.150727880720910434e+01,2.700000000000000000e+01,2.920562983956545011e+01,3.700000000000000000e+01
4.024102090558948674e+01,1.300000000000000000e+01,2.076259529992963238e+01,3.900000000000000000e+01
3.034093593683095946e+01,2.000000000000000000e+01,4.888228467495758878e+01,3.600000000000000000e+01
2.463537621863673976e+01,1.900000000000000000e+01,5.692774533464395326e+00,3.900000000000000000e+01
1.030299930248048668e+01,2.500000000000000000e+01,1.578234079804225942e+01,4.200000000000000000e+01
3.590025571744588717e+01,1.200000000000000000e+01,8.418431117254666418e+00,5.300000000000000000e+01
3.726707522682393403e+01,9.000000000000000000e+00,4.941805216799625100e+01,4.600000000000000000e+01
3.420444371059363675e+01,1.700000000000000000e+01,3.980724254806502671e+01,4.700000000000000000e+01
3.639921089698050594e+01,1.200000000000000000e+01,3.383924680038340682e+01,2.500000000000000000e+01
3.337319516648129536e+00,3.200000000000000000e+01,7.069069833254770785e+00,2.600000000000000000e+01
2.619113755756312756e+01,2.000000000000000000e+01,1.288011359943649303e+01,3.300000000000000000e+01
4.926327508538454936e+01,6.000000000000000000e+00,4.960421365886380585e+01,3.900000000000000000e+01
1.366071642231401206e+01,2.000000000000000000e+01,2.456422912176612527e+01,4.900000000000000000e+01
3.784233829847793995e+00,2.900000000000000000e+01,3.649908124170197965e+01,4.800000000000000000e+01
3.906234358093909975e+01,1.300000000000000000e+01,4.847728972005952386e+01,2.600000000000000000e+01
5.589212436388191207e+00,3.600000000000000000e+01,3.131367478924143199e+01,4.100000000000000000e+01
7.680222889054788560e-01,4.400000000000000000e+01,9.472271519699626552e+00,4.200000000000000000e+01
3.581834140926347487e+01,1.100000000000000000e+01,4.015650511900135911e+01,4.000000000000000000e+01
2.912973654980812910e+01,1.900000000000000000e+01,4.151109666325771741e+01,3.400000000000000000e+01
1.395815874132002676e+01,3.000000000000000000e+01,4.573014228848786189e+01,3.400000000000000000e+01
4.892163255337118244e+01,6.000000000000000000e+00,4.075220606586844951e+01,3.800000000000000000e+01
4.656400239954520970e+01,1.600000000000000000e+01,7.759926087274604534e+00,4.100000000000000000e+01
1.130475141070284018e+01,3.100000000000000000e+01,1.687355426144208081e+01,3.800000000000000000e+01
3.074268559319829208e+01,1.200000000000000000e+01,3.248123271702629822e+00,3.900000000000000000e+01
1.032820915794103733e+01,2.400000000000000000e+01,4.871055848481827866e+01,3.600000000000000000e+01
3.390215021410006102e+01,2.400000000000000000e+01,9.803095257810134910e+00,4.300000000000000000e+01
1.653695961434473816e+01,3.200000000000000000e+01,1.504961690528210383e+01,3.200000000000000000e+01
3.279514807409955601e+00,2.900000000000000000e+01,4.342107526048219057e+01,5.200000000000000000e+01
3.148743446823540992e+01,1.600000000000000000e+01,1.408989832403808506e+01,4.400000000000000000e+01
2.021418829403458517e+01,2.000000000000000000e+01,2.814350296161003229e+01,2.900000000000000000e+01
4.992072862689790469e+01,5.000000000000000000e+00,3.982022362978586472e+01,4.600000000000000000e+01
1.339859690337346088e+01,3.300000000000000000e+01,4.409540108352290133e+01,4.500000000000000000e+01
